UniqueId,AdminUnit,CalFireIncident,CanonicalUrl,Counties,CrewsInvolved,Dozers,Engines,Extinguished,Fatalities,Featured,Final,Helicopters,Injuries,Latitude,Location,Longitude,MajorIncident,Name,PercentContained,PersonnelInvolved,Description,Started,Status,Updated,Label
180.149.136.194-10.42.0.211-443-54898-6,CAL FIRE San Luis Obispo ,TRUE,/incidents/2019/7/14/south-fire/,Ventura,,,,2019-07-15T14:10:00Z,0,FALSE,TRUE,,,34.366111,Off of South Mountain Rd and Balcom Canyon Road East of Santa Paula,-118.96,FALSE,South Fire ,100,,"South Fire started on July 14, 2019 off of South Mountain Rd and Balcom Canyon Road East of Santa Paula in Ventura County.",2019-07-14T11:45:00Z,Finalized,2019-07-15T21:55:43.067Z,1
151.101.2.2-10.42.0.151-443-56653-6,BLM Northern California District,FALSE,/incidents/2019/8/7/r-1-fire/,Lassen,,,,,0,FALSE,TRUE,,,40.886677,"Juniper Ridge Road and Juniper Tree Road, north of Ravendale",-120.336977,FALSE,R-1 Fire,100,,"The Juniper Fire started on August 7, 2019 near Juniper Ridge Road and Juniper Tree Road, north of Ravendale in Lassen County.",2019-08-07T17:21:13Z,Finalized,2019-09-26T14:47:55.357Z,1
10.42.0.151-104.244.43.131-57205-443-6,CAL FIRE Mendocino Unit,TRUE,/incidents/2019/7/27/usal-fire/,Mendocino,,,,,1,FALSE,TRUE,,,39.831762,"Usal Creek and Usal Rd, west of Leggett",-123.846013,FALSE,Usal Fire,100,,"The Usal Fire started on July 27, 2019 at Usal Creek and Usal Rd, 7 miles west of Leggett in Mendocino County.",2019-07-27T23:36:00Z,Finalized,2019-10-02T16:07:29.377Z,1
157.56.52.45-10.42.0.211-40024-60774-17,CAL FIRE/Riverside County Fire Department,TRUE,/incidents/2019/5/18/shady-fire/,Riverside,,,,2019-05-24T14:23:00Z,0,FALSE,TRUE,,,33.650237,"off Airport Boulevard and Shady Lane in Thermal, southwest of Coachella",-116.172534,FALSE,Shady Fire,100,,"The Airport Fire started May 18, 2019 off Airport Boulevard and Shady Lane in Thermal, southwest of Coachella (Riverside County).",2019-05-18T22:53:00Z,Finalized,2019-05-24T14:23:00Z,1
10.42.0.151-10.42.0.1-55950-53-17,CAL FIRE Santa Clara Unit,TRUE,/incidents/2019/9/21/reservoir-fire/,Santa Clara,,,,2019-09-24T18:00:00Z,0,FALSE,TRUE,,,37.467744,"Calaveras Rd and Felter Road, 5 miles northeast of Milpitas",-121.842751,FALSE,Reservoir Fire,100,,"The Reservoir Fire started on September 21, 2019 near Calaveras Rd and Felter Rd, 5 miles northeast of Milpitas in Santa Clara County.",2019-09-21T11:49:00Z,Finalized,2019-09-24T18:28:45.967Z,0
10.42.0.211-10.42.0.1-54298-53-17,Modoc National Forest,FALSE,/incidents/2019/7/17/goose-2-fire/,Modoc,,,,2019-07-20T09:05:00Z,1,FALSE,TRUE,,,41.909,"Off Highway 395 and South Willow Ranch Road, West of Fort Bidwell ",-120.306,FALSE,Goose 2 Fire,100,,"Goose 2 Fire started on July 17, 2019 Off Highway 395 and South Willow Ranch Road, West of Fort Bidwell in Modoc County.",2019-07-17T16:13:41Z,Finalized,2019-09-26T14:49:37.977Z,1
10.42.0.211-77.234.42.92-54959-443-6,CAL FIRE / Fresno County Fire,TRUE,/incidents/2019/5/29/hill-fire/,Fresno,,,,2019-06-05T15:07:00Z,2,FALSE,TRUE,,,36.66909," S. Hills Valley Road, north of Orange Cove",-119.3046,FALSE,Hill Fire,100,,"The Hill Fire started on May 29, 2019 off  S. Hills Valley Road, north of Orange Cove (Fresno County) and burned 121 acres. It was contained June 1, 2019.",2019-05-29T17:18:00Z,Finalized,2019-06-05T15:07:00Z,0
10.42.0.211-10.42.0.1-60344-53-17,Camp Pendleton,TRUE,/incidents/2019/6/20/weisgarber-fire/,San Diego,,,,2019-06-21T14:22:00Z,17,FALSE,TRUE,,,33.39684,"one mile west of the DeLuz gate, Camp Pendleton",-117.29665,TRUE,Weisgarber Fire,100,,"The Weisgarber Fire started on June 20, 2019 one mile west of the DeLuz gate, Camp Pendleton in San Diego County and burned 120 acres. It was contained on June 21, 2019.",2019-06-20T14:56:00Z,Finalized,2019-06-21T14:22:00Z,0
192.229.173.173-10.42.0.211-443-49932-6,CAL FIRE San Luis Obispo Unit,TRUE,/incidents/2019/6/10/bitter-fire/,San Luis Obispo,,,,2019-06-11T17:18:00Z,12,FALSE,TRUE,,,35.57376,Bitterwater Road East of Paso Robles,-120.11738,FALSE,Bitter Fire ,100,,"Bitter Fire off Bitterwater road,30 miles east of Paso Robles in San Luis Obispo County is 120 acres and 50% contained. ",2019-06-10T11:55:00Z,Finalized,2019-06-11T17:18:00Z,0
172.217.11.36-10.42.0.151-443-33284-6,Kern County Fire Department,FALSE,/incidents/2019/4/30/woody-fire/,Kern,,,,2019-05-08T08:47:00Z,0,FALSE,TRUE,,,35.65189,"Woody Rd & Horseshoe Ranch Rd, northeast of Bakersfield",-118.92545,FALSE,Woody Fire,100,,"The Woody Fire started on April 30, 2019 off Woody Rd & Horseshoe Ranch Rd, northeast of Bakersfield (Kern County). It was contained on May 1, 2019.",2019-04-30T18:37:00Z,Finalized,2019-05-08T08:47:00Z,1
10.42.0.42-119.146.74.34-51153-80-6,CAL FIRE Los Angeles County Fire Department ,TRUE,/incidents/2019/8/13/west-fire/,Los Angeles,,,,,16,FALSE,TRUE,,,34.675542,"off of 120th Street  West and Coppermill Road, Lancaster ",-118.342239,FALSE,West Fire ,100,,"West Fire started on August 13, 2019 off of off of 120th Street  West and Coppermill Road, Lancaster in Los Angeles County.",2019-08-13T14:37:54Z,Finalized,2019-08-17T08:07:05.01Z,0
10.42.0.211-119.146.74.33-54393-443-6,Davis Creek Fire Department,FALSE,/incidents/2019/8/2/meadow-fire-not-a-cal-fire-incident/,Modoc,,,,2019-08-02T21:39:00Z,4,FALSE,TRUE,,,41.43783,"County Road 48 and Highway 395, northeast of Alturas",-120.23976,FALSE,Meadow Fire (Not a CAL FIRE incident),100,,"The Meadow Fire started August 2, 2019 off County Road 48 and Highway 395, northeast of Alturas in Modoc County.",2019-08-02T16:53:18Z,Finalized,2019-09-26T14:11:17.837Z,1
10.42.0.211-10.42.0.1-1573-53-17,Los Padres National Forest,FALSE,/incidents/2019/7/28/range-fire/,Santa Barbara,,,,2019-08-05T12:27:00Z,21,FALSE,TRUE,,,34.665699,north of Lake Cachuma,-119.94974,FALSE,Range Fire,100,,"The Range Fire started on July 28, 2019 north of Lake Cachuma in Santa Barbara County.",2019-07-28T22:39:05Z,Finalized,2019-09-26T14:48:59.423Z,0
10.42.0.211-10.42.0.1-2611-53-17,CAL FIRE San Diego County Fire ,TRUE,/incidents/2019/7/12/border-fire/,San Diego,,,,2019-07-15T17:10:00Z,3,FALSE,TRUE,,,32.566389,Off of Cottonwood Creak and Barrett Truck Trail along the US/Mexico border,-116.7525,FALSE,Border Fire,100,,"Cottonwood Fire started on July 12, 2019 off of Cottonwood Creak and Barrett Truck Trail along the US/Mexico border in San Diego County.",2019-07-12T13:20:39Z,Finalized,2019-07-15T21:56:00.203Z,1
172.217.12.161-10.42.0.211-443-42927-6,CAL FIRE / Riverside County Fire,TRUE,/incidents/2019/9/21/kennedy-fire/,Riverside,9,2,17,2019-09-22T17:00:00Z,13,FALSE,TRUE,,,33.900994,"Moreno Beach Dr & John F. Kennedy Dr, near Lake Perris",-117.170588,FALSE,Kennedy Fire,100,150,"The Kennedy Fire started on September 21, 2019 off Moreno Beach Drive & John F. Kennedy Drive, near Lake Perris.",2019-09-21T17:22:00Z,Finalized,2019-09-22T18:36:33.047Z,0
10.42.0.211-36.110.210.167-35122-80-6,CALFIRE San Diego ,TRUE,/incidents/2019/10/25/sawday-fire/,San Diego,,,,2019-10-28T19:31:00Z,2,FALSE,TRUE,,,33.055124,"Sawday Truck Trail and Little Page Rd, Community of Witch Creek ",-116.742508,TRUE,Sawday Fire ,100,150,"The Sawday Fire started October 25, 2019 near Sawday Truck Trail and Littlepage Road in San Diego County.",2019-10-25T10:52:04Z,Finalized,2019-10-29T19:04:38.71Z,1
172.217.12.170-10.42.0.211-443-43738-6,CAL FIRE / Riverside County Fire,TRUE,/incidents/2019/7/13/orange-fire/,Riverside,,,,2019-07-13T15:13:00Z,0,FALSE,TRUE,,,33.8128372,27000 block of Orange Avenue in Nuevo,-117.1228851,FALSE,Orange fire,100,,The Orange fire started on July 13 2019 near the 27000 block of Orange Avenue in Nuevo in Riverside County,2019-07-13T10:36:00Z,Finalized,2019-07-15T18:33:50.623Z,1
180.149.136.194-10.42.0.211-80-52298-6,CAL FIRE San Luis Obispo Unit,TRUE,/incidents/2019/7/24/thompson-fire/,San Luis Obispo,,,,,6,FALSE,TRUE,,,35.004722,"Off Highway 166  and Highway 101, North of Santa Maria",-120.435278,FALSE,Thompson Fire ,100,,"Thompson Fire started on July 24, 2019 off Highway 166  and Highway 101, North of Santa Maria in San Luis Obispo County.",2019-07-24T20:09:59Z,Finalized,2019-07-25T08:10:47.643Z,0
10.42.0.42-36.110.213.49-36504-80-6,CAL FIRE Riverside County Fire Department ,TRUE,/incidents/2019/8/5/toro-fire/,Riverside,,,,2019-08-06T18:42:00Z,0,FALSE,TRUE,,,33.740219,"26000 Block El Toro Road, North of Lake Elsinore",-117.333728,FALSE,Toro Fire ,100,,"The Toro Fire started on August 5, 2019 at 26000 Block El Toro Road, North of Lake Elsinore in Riverside County.",2019-08-05T15:36:23Z,Finalized,2019-08-06T18:42:43.083Z,1
216.58.219.238-10.42.0.151-443-33875-6,Ventura County Fire Department,FALSE,/incidents/2019/10/10/wendy-fire/,Ventura,,,,,1,FALSE,TRUE,,,34.156389,"Potrero Rd and S Wendy Dr, Newbury Park",-118.950833,FALSE,Wendy Fire,100,,"The Wendy Fire started October 10, 2019 off Potrero Rd and S Wendy Dr, Newbury Park in Ventura County.",2019-10-10T21:28:58Z,Finalized,2019-10-14T15:37:48.7Z,0
10.42.0.211-106.11.92.16-43513-443-6,Klamath National Forest ,FALSE,/incidents/2019/9/15/bar-fire/,Siskiyou,,,,,3,FALSE,TRUE,,,41.749667,"Southwest of Bald Mountain and Klamath Bar, Klamath National Forest",-123.000833,FALSE,Bar Fire,100,,"Bar Fire started on September 5, 2019 southwest of Bald Mountain and Klamath Bar, Klamath National Forest in Siskiyou County.",2019-09-15T15:52:00Z,Finalized,2019-10-02T16:04:17.03Z,0
10.42.0.211-54.230.49.105-44389-443-6,CAL FIRE Santa Clara Unit,TRUE,/incidents/2019/7/16/whiskey-fire/,San Joaquin,,,,,37,FALSE,TRUE,,,37.962557,"west Lower Jones Road, west of the Community of Slough ",-121.468074,FALSE,Whiskey Fire,100,,"The Whiskey Fire started on July 16, 2019 at west Lower Road in San Joaquin County.",2019-07-16T18:44:15Z,Finalized,2019-07-18T06:37:51.743Z,1
10.42.0.42-52.6.215.24-58552-443-6,CAL FIRE Shasta-Trinity Unit,TRUE,/incidents/2019/6/26/trinity-fire/,Shasta,,,,2019-06-26T06:00:00Z,0,FALSE,TRUE,,,40.41404,"Trinity Alps Vista Road and Bland Road, southwest of Ono",-122.66779,FALSE,Trinity Fire,100,,"The Trinity Fire started on June 25, 2019 near Trinity Alps Vista Road and Bland Road, southwest of Ono in Shasta County.",2019-06-26T15:35:00Z,Finalized,2019-06-26T15:41:37.08Z,1
10.42.0.211-52.84.37.117-50254-443-6,CAL FIRE Amador - El Dorado Unit,TRUE,/incidents/2019/9/3/country-fire/,El Dorado,,,,2019-09-06T07:24:00Z,3,FALSE,TRUE,,2,38.898915,"Highway 193 and Penobscot Rd, east of Cool",-120.946657,TRUE,Country Fire,100,,"The Country Fire started on September 3, 2019 at Highway 193 and Penobscot Rd, east of Cool in El Dorado County.",2019-09-03T14:57:31Z,Finalized,2019-09-08T18:11:21.837Z,0
172.217.11.14-10.42.0.151-443-32984-6,CAL FIRE Amador El Dorado Unit ,TRUE,/incidents/2019/8/2/browns-fire/,Sacramento,,,,2019-08-02T14:03:00Z,7,FALSE,TRUE,,,38.3525,"Off Twin Cities Road and Clay Station Road, Northeast of Herald ",-121.123611,FALSE,Browns Fire,100,,"The Browns Fire started on August 8, 2019 off Twin Cities Road and Clay Station Road, Northeast of Herald in Sacramento County.",2019-08-02T09:23:00Z,Finalized,2019-08-02T21:42:25.19Z,1
10.42.0.211-31.13.71.7-49657-443-6,CAL FIRE Tuolumne-Calaveras Unit,TRUE,/incidents/2019/9/23/tulloch-fire/,Tuolumne,,,,2019-09-24T10:21:00Z,8,FALSE,TRUE,,,37.838333,"By the intersection of Tulloch Road and Highway 108 in Jamestown, California.",-120.625556,FALSE,Tulloch Fire,100,,"The Tulloch Fire started September 23, 2019, by the intersection of Tulloch Road and Highway 108, southwest of lake Tulloch Reservoir in Jamestown, Tuolumne County, California.",2019-09-23T15:55:57Z,Finalized,2019-09-25T06:56:27.863Z,0
10.42.0.211-59.38.112.48-52878-443-6,Klamath National Forest,FALSE,/incidents/2019/7/27/tree-fire/,Siskiyou,,,,,2,FALSE,TRUE,,,41.834366,"Tree of Heaven Campground, east of Gottsville",-122.656569,FALSE,Tree Fire,100,,,2019-07-27T10:15:00Z,Finalized,2019-10-02T16:07:49.87Z,1
10.42.0.211-10.42.0.1-44708-53-17,CAL FIRE Sonoma Lake Napa Unit,TRUE,/incidents/2019/8/13/timm-fire/,Solano,,,,2019-08-13T18:00:00Z,15,FALSE,TRUE,,,38.455,"Off of Timm Road and Allendale Road, South of Winters ",-121.969167,FALSE,Timm Fire ,100,,"Timms Fire started on August 13, 2019 Off of Timm Road and Allendale Road, South of Winters in Solano County.",2019-08-13T15:41:24Z,Finalized,2019-08-17T18:37:44.013Z,0
10.42.0.1-10.42.0.42-53-4657-17,CAL FIRE San Bernardino Unit,TRUE,/incidents/2019/7/22/milpas-fire/,San Bernardino,,,,,0,FALSE,TRUE,,,34.42386,"Milpas Rd and Valley View Rd, 10 miles SE of Apple Valley",-117.10318,FALSE,Milpas Fire,100,,"The Milpas Fire started July 22 2019 near Milpas Rd and Valley View Rd, 10 miles SE of Apple Valley in San Bernardino county.",2019-07-22T19:45:27Z,Finalized,2019-07-25T19:00:48.647Z,1
182.22.67.73-10.42.0.42-443-43977-6,CAL FIRE / Riverside County Fire,TRUE,/incidents/2019/7/16/meadow-fire/,Riverside,,,,2019-07-17T21:29:00Z,2,FALSE,TRUE,,,33.514658,Highway 371 near Lake Riverside Drive,-116.7884,FALSE,Meadow Fire,100,,"The Meadow Fire started on July 16, 2019 in the area of Highway 371 X Lake Riverside Drive in Aguanga, in Riverside County.",2019-07-16T13:45:43Z,Finalized,2019-07-18T06:37:29.137Z,0
10.42.0.211-104.192.110.245-53227-443-6,CALFIRE/Butte County Fire ,TRUE,/incidents/2019/10/24/nelson-fire/,Butte,,,,2019-10-24T17:15:00Z,2,FALSE,TRUE,,,39.551423,Between Durham and Richvale,-121.800538,FALSE,Nelson Fire ,100,,"The Nelson Fire started October 24, 2019 between Durham and Richvale in Butte County.",2019-10-24T14:43:10Z,Finalized,2019-10-25T07:49:16.767Z,0
10.42.0.151-23.208.168.108-34119-443-6,CAL FIRE / Riverside County Fire,TRUE,/incidents/2019/8/25/ivy-fire/,Riverside,,,,2019-08-25T13:00:00Z,1,FALSE,TRUE,,,33.77777348,near Northbound Intestate 15 and Temescal Canyon,-117.487578,FALSE,Ivy Fire,100,,"The Ivy Fire started on August 25, 2019 near Northbound Intestate 15 and Temescal Canyon in Riverside County.",2019-08-25T10:58:28Z,Finalized,2019-08-25T16:24:02.923Z,0
192.229.173.173-10.42.0.151-80-39780-6,CAL FIRE San Diego County Fire,TRUE,/incidents/2019/8/15/border-9-fire/,San Diego,,,,2019-08-16T18:44:00Z,0,FALSE,TRUE,,,32.57394,"Off of Marron Valley Road and Border Road, Southeast of Dulzura  ",-116.760465,FALSE,Border 9 Fire,100,,"Border 9 Fire started on August 15, 2019 off of Marron Valley Road and Border Road, Southeast of Dulzura in San Diego  County.",2019-08-15T16:24:24Z,Finalized,2019-08-17T21:36:51.173Z,0
10.42.0.211-77.234.42.92-52021-443-6,CAL FIRE Santa Clara Unit ,TRUE,/incidents/2019/7/24/sweigert-fire/,Santa Clara,,,,,2,FALSE,TRUE,,,37.433192,"Off of Kahler Court and Felter Road, East of Milpitas",-121.807258,FALSE,Sweigert Fire ,100,,"Sweigert Fire started on July 24, 2019 on off of Kahler Court and Felter Road, East of Milpitas in Santa Clara County.",2019-07-24T20:01:44Z,Finalized,2019-08-02T12:58:20.81Z,0
10.42.0.151-125.39.240.46-42624-80-6,CAL FIRE Riverside Unit,TRUE,/incidents/2019/7/12/lincoln-fire/,Riverside,,,,2019-07-17T10:00:00Z,3,FALSE,TRUE,,,33.56938,"Lincoln St and Ave 66, Mecca, 6 miles south of Coachella",-116.07896,FALSE,Lincoln Fire,100,,"The Lincoln Fire started July 12 near Lincoln St and Ave 66, Mecca, 6 miles south of Coachella (Riverside County)",2019-07-12T17:15:31Z,Finalized,2019-07-17T14:04:28.773Z,1
10.42.0.151-52.216.1.211-57842-443-6,CAL FIRE Nevada-Yuba-Placer Unit,TRUE,/incidents/2019/6/25/scott-fire/,Yuba,,,,2019-06-25T13:50:00Z,0,FALSE,TRUE,,,39.24678,"off Scott Forbes Rd, 5 miles east of Browns Valley",-121.32399,FALSE,Scott Fire,100,,"The Scott Fire started on June 24, 2019 off Scott Forbes Rd, 5 miles east of Browns Valley in Yuba County. Was contained 6/24/2019",2019-06-25T13:51:09Z,Finalized,2019-06-27T08:24:51.86Z,1
10.42.0.151-10.42.0.1-31689-53-17,CAL FIRE Nevada-Yuba-Placer Unit,TRUE,/incidents/2019/6/24/scott-fire/,Yuba,,,,2019-06-24T18:30:00Z,12,FALSE,TRUE,,,39.24678,"off Scott Forbes Rd, 5 miles east of Browns Valley",-121.32399,FALSE,Scott Fire,100,,"The Scott Fire started on June 24, 2019 off Scott Forbes Rd, 5 miles east of Browns Valley in Yuba County. Was contained 6/24/2019",2019-06-24T11:57:00Z,Finalized,2019-06-27T08:24:28.49Z,0
10.42.0.151-52.84.136.83-60578-80-6,CAL FIRE Sonoma-Lake-Napa Unit,TRUE,/incidents/2019/11/5/eagle-fire/,Lake,,,,2019-11-06T18:30:00Z,2,FALSE,TRUE,,,39.100408,"Walker Ridge Road and Bartlett Springs Road, northeast of Clearlake",-122.496548,FALSE,Eagle Fire,100,,"The Eagle Fire started November 5, 2019 off Walker Ridge Road and Bartlett Springs Road, northeast of Clearlake in Lake County.",2019-11-05T06:52:14Z,Finalized,2019-11-14T18:26:01.897Z,0
10.42.0.211-10.42.0.1-17860-53-17,San Jose Fire,FALSE,/incidents/2019/7/2/coyote-fire/,Santa Clara,,,,2019-07-02T18:32:00Z,1,FALSE,TRUE,,,37.18904,Northbound US 101 at Coyote Creek Golf Drive in San Jose,-121.694968,FALSE,Coyote Fire,100,,The Coyote Fire Started July 2 2019  near Northbound US 101 at Coyote Creek Golf Drive in San Jose (Santa Clara County),2019-07-02T16:10:02Z,Finalized,2019-07-08T07:51:09.417Z,0
183.79.248.252-10.42.0.151-443-57230-6,City of Marysville,FALSE,/incidents/2019/6/8/levee-fire/,Yuba,,,,2019-06-17T08:34:00Z,0,FALSE,TRUE,,,39.15641,"Highway 20 & E 22nd Street, in Marysville",-121.56363,FALSE,Levee Fire,100,,"The Levee Fire started on June 8, 2019 off Highway 20 & E 22nd Street, in Marysville (Yuba County). Lead Agency: City of Marysville. This fire was contained on June 8, 2019.",2019-06-08T13:07:00Z,Finalized,2019-06-17T08:34:00Z,1
172.217.10.131-10.42.0.42-443-52736-6,CAL FIRE Tehama-Glenn Unit,TRUE,/incidents/2019/10/9/corning-fire/,Tehama,,,,2019-10-09T12:39:00Z,10,FALSE,TRUE,,,39.847708,"Inghram Road, South Corning",-122.1604,FALSE,Corning Fire ,100,,"The Corning Fire started October 9, 2019 off Inghram Road, South Corning in Tehama county.",2019-10-09T08:31:40Z,Finalized,2019-10-09T12:39:56.35Z,1
10.42.0.151-104.192.110.245-36239-80-6,Marin County Fire,TRUE,/incidents/2019/10/24/muir-fire/,Marin,,,,,0,FALSE,TRUE,,,37.896231,"Highway 1 and Panoramic Hwy, Stinson Beach",-122.636471,FALSE,Muir Fire,100,,"The Muir Fire started October 24, 2019 off Highway 1 and Panoramic Hwy, Stinson Beach in Marin County.",2019-10-24T12:15:33Z,Finalized,2019-11-21T12:21:41.24Z,1
172.217.12.162-10.42.0.211-443-47398-6,CAL FIRE San Benito-Monterey Unit,TRUE,/incidents/2019/9/1/jolon-fire/,Monterey,,,,2019-09-02T10:08:00Z,4,FALSE,TRUE,,,35.906482,"Jolon Road and New Pleyto Road, Lockwood",-120.992914,FALSE,Jolon Fire,100,,"The Jolon Fire started September 1, 2019 off Jolon Road and New Pleyto Road, Lockwood in Monterey County",2019-09-01T16:35:55Z,Finalized,2019-09-03T10:19:31.467Z,1
10.42.0.211-108.179.252.22-47013-80-6,US Forest Service - Tahoe National Forest,FALSE,/incidents/2019/5/10/sugar-fire/,Placer,,,,2019-05-24T14:28:00Z,0,FALSE,TRUE,,,39.11536,"Sugar Pine Road and Big Reservoir Lane, northeast of Foresthill",-120.76088,FALSE,Sugar Fire,100,,"Sugar Fire started on May 10, 2019 off Sugar Pine Road and Big Reservoir Lane, northeast of Foresthill in Placer County and burned 65 acres. It was contained May 12, 2019. ",2019-05-10T14:14:00Z,Finalized,2019-05-24T14:28:00Z,0
10.42.0.211-106.39.162.36-44155-80-6,CAL FIRE Sonoma-Lake-Napa Unit,TRUE,/incidents/2019/7/22/canyon-fire/,Napa,,,,,4,FALSE,TRUE,,,38.481258,Hwy 128 and Wragg Canyon Rd 16 miles east of St. Helena,-122.143942,FALSE,Canyon Fire,100,,"The Canyon Fire started on July 22, 2019 at Hwy 128 and Wragg Canyon Rd, east of St. Helena in Napa County.",2019-07-22T15:05:34Z,Finalized,2019-08-02T12:58:46.833Z,1
10.42.0.211-77.234.44.43-43622-80-6,CAL FIRE Tehama-Glenn Unit,TRUE,/incidents/2019/10/4/elk-fire/,Glenn,,,,2019-10-03T12:03:00Z,0,FALSE,TRUE,,,41.70611111,Elk Creek,-123.4375,FALSE,Elk Fire,100,,"The Elk fire started October 3, 2019 in Elk Creek in Glenn County.",2019-10-04T12:03:48Z,Finalized,2019-12-06T11:10:27.863Z,0
209.10.120.26-10.42.0.211-80-42237-6,CAL FIRE Tehama-Glenn Unit,TRUE,/incidents/2019/5/20/paskenta-fire/,Tehama,,,,2019-05-24T14:23:00Z,16,FALSE,TRUE,,,39.98097,"Paskenta Rd and Canal View Road, northwest of Corning",-122.30737,FALSE,Paskenta Fire,100,,"The Paskenta Fire started on May 20, 2019 off Paskenta Rd and Canal View Road, northwest of Corning in Tehama County. It burned 63 acres, and was contained on May 20, 2019.",2019-05-20T10:57:00Z,Finalized,2019-05-24T14:23:00Z,0
10.42.0.151-31.13.71.7-59283-443-6,CAL FIRE San Mateo- Santa Cruz Unit,TRUE,/incidents/2019/10/24/cabrillo-fire/,San Mateo,,,,2019-10-27T12:11:00Z,0,FALSE,TRUE,,,37.166674,"Highway 1 and Gazos Creek Rd, south of Pescadero",-122.361112,FALSE,Cabrillo Fire,100,,"The Cabrillo Fire started October 24, 2019 off Highway 1 and Gazos Creek Rd, south of Pescadero in San Mateo County.",2019-10-24T20:15:36Z,Finalized,2019-10-27T12:11:20.533Z,0
10.42.0.211-119.146.74.34-56980-80-6,Unified command: CAL FIRE Santa Clara Unit and San Jose Fire Department,TRUE,/incidents/2019/8/15/bayliss-fire/,Santa Clara,,,,,24,FALSE,TRUE,,,37.219717,"Santa Teresa Blvd and Bayliss Drive, South San Jose",-121.761974,FALSE,Bayliss Fire,100,,"The Bayliss Fire started August 15, 2019 off Santa Teresa Blvd and Bayliss Drive, South San Jose in Santa Clara county.",2019-08-15T13:44:02Z,Finalized,2019-08-17T10:36:50.297Z,1
172.217.10.226-10.42.0.211-443-48161-6,CAL FIRE Butte Unit,TRUE,/incidents/2019/9/6/forbestown-fire/,Butte,,1,10,2019-09-12T18:49:00Z,34,FALSE,TRUE,,,39.470333,"Forbestown Road and Hurleton Swedes Flat Road, east of Oroville ",-121.412333,FALSE,Forbestown Fire,100,105,"The Forbestown Fire started September 6, 2019 off Forbestown Road and Hurleton Swedes Flat Road, east of Oroville in Butte County.",2019-09-06T15:18:52Z,Finalized,2019-09-13T09:42:08.84Z,0
172.217.12.142-10.42.0.151-443-59300-6,East Contra Costa Fire Protection District,FALSE,/incidents/2019/8/7/sellers-fire/,Contra Costa,,,,,170,FALSE,TRUE,,,37.968494,"Sellers Ave and Delta Rd, 2 miles northeast of Brentwood",-121.678172,FALSE,Sellers Fire,100,,"The Sellers Fire started on August 7, 2019 at Sellers Ave and Delta Rd, 2 miles northeast of Brentwood in Contra Costa County.",2019-08-07T15:13:52Z,Finalized,2019-09-26T14:48:05.333Z,1
10.42.0.151-10.42.0.1-64256-53-17,Bureau of Land Management - Northern California District,FALSE,/incidents/2019/10/13/horse-fire/,Lassen,,,,2019-10-16T13:44:00Z,2,FALSE,TRUE,,,40.387772,"Shaffer Mountain, Northeast of Susanville in Lassen County",-120.304341,FALSE,Horse Fire,100,,"The Horse Fire started on October 13, 2019 at off of Shaffer Mountain 18 miles Northeast of Susanville.",2019-10-13T14:45:37Z,Finalized,2019-10-16T13:53:19.943Z,0
172.217.12.206-10.42.0.211-443-58032-6,Bureau of Indian Affairs,FALSE,/incidents/2019/5/29/66-fire/,Riverside,,,,2019-06-24T11:46:00Z,4,FALSE,TRUE,,,33.57039,Off Avenue 66 in Thermal,-116.1466,FALSE,66 Fire,100,,"The 66 fire started May 29, 2019 off Avenue 66 in Thermal (Riverside County) and burned 55 acres. ",2019-05-29T21:06:00Z,Finalized,2019-06-24T11:46:00Z,1
174.35.73.110-10.42.0.42-80-55567-6,CAL FIRE Sonoma Lake Napa Unit,TRUE,/incidents/2019/9/7/oak-fire/,Lake,2,,10,2019-09-08T07:00:00Z,6,FALSE,TRUE,,,38.955024,"Highway 29 and Cole Creek Road, South of Kelseyville",-122.833831,FALSE,Oak Fire,100,74,"The Oak Fire started September 7, 2019 off Highway 29 and Cole Creek Road, south of Kelseyville in Lake County.",2019-09-07T14:00:00Z,Finalized,2019-09-08T07:45:11.27Z,0
202.77.129.150-10.42.0.211-443-39509-6,Los Padres National Forest ,FALSE,/incidents/2019/10/1/ranch-fire/,San Luis Obispo,,,,,6,FALSE,TRUE,,,35.189783,"Off of Pozo Road and Avenales Ranch Rd, Southeast of Pozo",-120.1755,FALSE,Ranch Fire,100,,"Ranch Fire started on October 1, 2019 off of Pozo Road and Avenales Ranch Rd, Southeast of Pozo in San Luis Obispo County.",2019-10-01T22:35:52Z,Finalized,2019-10-24T14:14:58.367Z,1
10.42.0.1-10.42.0.42-53-14750-17,Unified Command: CAL FIRE San Diego County Fire & Lakeside Fire Protection District ,FALSE,/incidents/2019/9/25/willow-fire/,San Diego,,,,2019-09-25T20:00:00Z,6,FALSE,TRUE,,,32.87833333,"near 14000 block of Willow Rd, Northeast Lakeside ",-116.88,FALSE,Willow Fire,100,,"Willow Fire started September 25, 2019 near 14000 block of Willow Rd, Northeast Lakeside in San Diego County.",2019-09-25T14:17:25Z,Finalized,2019-09-25T20:04:20.883Z,1
10.42.0.211-106.39.169.66-42611-80-6,CAL FIRE San Diego ,TRUE,/incidents/2019/10/31/copper-fire/,San Diego,,,,,0,FALSE,TRUE,,,32.564583,"off of Border road and Canyon Road, Southeast of Chula Vista ",-116.834583,FALSE,Copper Fire,100,,"Copper Fire started on October 30, 2019 off of Border road and Canyon Road, Southeast of Chula Vista in San Diego County.",2019-10-31T06:39:56Z,Finalized,2019-11-01T07:25:07.52Z,0
